Links,Region,DateNumber,Date
http://www.vgchartz.com/weekly/43086/Germany/,Germany,43086,2017-12-17
http://www.vgchartz.com/weekly/43086/France/,France,43086,2017-12-17
http://www.vgchartz.com/weekly/43086/Japan/,Japan,43086,2017-12-17
http://www.vgchartz.com/weekly/43079/Global/,Global,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/USA/,USA,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/Europe/,Europe,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/UK/,UK,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/Germany/,Germany,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/France/,France,43079,2017-12-10
http://www.vgchartz.com/weekly/43079/Japan/,Japan,43079,2017-12-10
http://www.vgchartz.com/weekly/43072/Global/,Global,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/USA/,USA,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/Europe/,Europe,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/UK/,UK,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/Germany/,Germany,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/France/,France,43072,2017-12-03
http://www.vgchartz.com/weekly/43072/Japan/,Japan,43072,2017-12-03
http://www.vgchartz.com/weekly/43065/Global/,Global,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/USA/,USA,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/Europe/,Europe,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/UK/,UK,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/Germany/,Germany,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/France/,France,43065,2017-11-26
http://www.vgchartz.com/weekly/43065/Japan/,Japan,43065,2017-11-26
http://www.vgchartz.com/weekly/43058/Global/,Global,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/USA/,USA,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/Europe/,Europe,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/UK/,UK,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/Germany/,Germany,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/France/,France,43058,2017-11-19
http://www.vgchartz.com/weekly/43058/Japan/,Japan,43058,2017-11-19
http://www.vgchartz.com/weekly/43051/Global/,Global,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/USA/,USA,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/Europe/,Europe,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/UK/,UK,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/Germany/,Germany,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/France/,France,43051,2017-11-12
http://www.vgchartz.com/weekly/43051/Japan/,Japan,43051,2017-11-12
http://www.vgchartz.com/weekly/43044/Global/,Global,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/USA/,USA,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/Europe/,Europe,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/UK/,UK,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/Germany/,Germany,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/France/,France,43044,2017-11-05
http://www.vgchartz.com/weekly/43044/Japan/,Japan,43044,2017-11-05
http://www.vgchartz.com/weekly/43037/Global/,Global,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/USA/,USA,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/Europe/,Europe,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/UK/,UK,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/Germany/,Germany,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/France/,France,43037,2017-10-29
http://www.vgchartz.com/weekly/43037/Japan/,Japan,43037,2017-10-29
http://www.vgchartz.com/weekly/43030/Global/,Global,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/USA/,USA,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/Europe/,Europe,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/UK/,UK,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/Germany/,Germany,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/France/,France,43030,2017-10-22
http://www.vgchartz.com/weekly/43030/Japan/,Japan,43030,2017-10-22
http://www.vgchartz.com/weekly/43023/Global/,Global,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/USA/,USA,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/Europe/,Europe,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/UK/,UK,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/Germany/,Germany,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/France/,France,43023,2017-10-15
http://www.vgchartz.com/weekly/43023/Japan/,Japan,43023,2017-10-15
http://www.vgchartz.com/weekly/43016/Global/,Global,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/USA/,USA,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/Europe/,Europe,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/UK/,UK,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/Germany/,Germany,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/France/,France,43016,2017-10-08
http://www.vgchartz.com/weekly/43016/Japan/,Japan,43016,2017-10-08
http://www.vgchartz.com/weekly/43009/Global/,Global,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/USA/,USA,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/Europe/,Europe,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/UK/,UK,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/Germany/,Germany,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/France/,France,43009,2017-10-01
http://www.vgchartz.com/weekly/43009/Japan/,Japan,43009,2017-10-01
http://www.vgchartz.com/weekly/43002/Global/,Global,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/USA/,USA,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/Europe/,Europe,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/UK/,UK,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/Germany/,Germany,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/France/,France,43002,2017-09-24
http://www.vgchartz.com/weekly/43002/Japan/,Japan,43002,2017-09-24
http://www.vgchartz.com/weekly/42995/Global/,Global,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/USA/,USA,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/Europe/,Europe,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/UK/,UK,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/Germany/,Germany,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/France/,France,42995,2017-09-17
http://www.vgchartz.com/weekly/42995/Japan/,Japan,42995,2017-09-17
http://www.vgchartz.com/weekly/42988/Global/,Global,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/USA/,USA,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/Europe/,Europe,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/UK/,UK,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/Germany/,Germany,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/France/,France,42988,2017-09-10
http://www.vgchartz.com/weekly/42988/Japan/,Japan,42988,2017-09-10
http://www.vgchartz.com/weekly/42981/Global/,Global,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/USA/,USA,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/Europe/,Europe,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/UK/,UK,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/Germany/,Germany,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/France/,France,42981,2017-09-03
http://www.vgchartz.com/weekly/42981/Japan/,Japan,42981,2017-09-03
http://www.vgchartz.com/weekly/42974/Global/,Global,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/USA/,USA,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/Europe/,Europe,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/UK/,UK,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/Germany/,Germany,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/France/,France,42974,2017-08-27
http://www.vgchartz.com/weekly/42974/Japan/,Japan,42974,2017-08-27
http://www.vgchartz.com/weekly/42967/Global/,Global,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/USA/,USA,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/Europe/,Europe,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/UK/,UK,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/Germany/,Germany,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/France/,France,42967,2017-08-20
http://www.vgchartz.com/weekly/42967/Japan/,Japan,42967,2017-08-20
http://www.vgchartz.com/weekly/42960/Global/,Global,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/USA/,USA,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/Europe/,Europe,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/UK/,UK,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/Germany/,Germany,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/France/,France,42960,2017-08-13
http://www.vgchartz.com/weekly/42960/Japan/,Japan,42960,2017-08-13
http://www.vgchartz.com/weekly/42953/Global/,Global,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/USA/,USA,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/Europe/,Europe,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/UK/,UK,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/Germany/,Germany,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/France/,France,42953,2017-08-06
http://www.vgchartz.com/weekly/42953/Japan/,Japan,42953,2017-08-06
http://www.vgchartz.com/weekly/42946/Global/,Global,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/USA/,USA,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/Europe/,Europe,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/UK/,UK,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/Germany/,Germany,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/France/,France,42946,2017-07-30
http://www.vgchartz.com/weekly/42946/Japan/,Japan,42946,2017-07-30
http://www.vgchartz.com/weekly/42939/Global/,Global,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/USA/,USA,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/Europe/,Europe,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/UK/,UK,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/Germany/,Germany,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/France/,France,42939,2017-07-23
http://www.vgchartz.com/weekly/42939/Japan/,Japan,42939,2017-07-23
http://www.vgchartz.com/weekly/42932/Global/,Global,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/USA/,USA,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/Europe/,Europe,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/UK/,UK,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/Germany/,Germany,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/France/,France,42932,2017-07-16
http://www.vgchartz.com/weekly/42932/Japan/,Japan,42932,2017-07-16
http://www.vgchartz.com/weekly/42925/Global/,Global,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/USA/,USA,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/Europe/,Europe,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/UK/,UK,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/Germany/,Germany,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/France/,France,42925,2017-07-09
http://www.vgchartz.com/weekly/42925/Japan/,Japan,42925,2017-07-09
http://www.vgchartz.com/weekly/42918/Global/,Global,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/USA/,USA,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/Europe/,Europe,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/UK/,UK,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/Germany/,Germany,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/France/,France,42918,2017-07-02
http://www.vgchartz.com/weekly/42918/Japan/,Japan,42918,2017-07-02
http://www.vgchartz.com/weekly/42911/Global/,Global,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/USA/,USA,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/Europe/,Europe,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/UK/,UK,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/Germany/,Germany,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/France/,France,42911,2017-06-25
http://www.vgchartz.com/weekly/42911/Japan/,Japan,42911,2017-06-25
http://www.vgchartz.com/weekly/42904/Global/,Global,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/USA/,USA,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/Europe/,Europe,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/UK/,UK,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/Germany/,Germany,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/France/,France,42904,2017-06-18
http://www.vgchartz.com/weekly/42904/Japan/,Japan,42904,2017-06-18
http://www.vgchartz.com/weekly/42897/Global/,Global,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/USA/,USA,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/Europe/,Europe,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/UK/,UK,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/Germany/,Germany,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/France/,France,42897,2017-06-11
http://www.vgchartz.com/weekly/42897/Japan/,Japan,42897,2017-06-11
http://www.vgchartz.com/weekly/42890/Global/,Global,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/USA/,USA,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/Europe/,Europe,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/UK/,UK,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/Germany/,Germany,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/France/,France,42890,2017-06-04
http://www.vgchartz.com/weekly/42890/Japan/,Japan,42890,2017-06-04
http://www.vgchartz.com/weekly/42883/Global/,Global,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/USA/,USA,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/Europe/,Europe,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/UK/,UK,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/Germany/,Germany,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/France/,France,42883,2017-05-28
http://www.vgchartz.com/weekly/42883/Japan/,Japan,42883,2017-05-28
http://www.vgchartz.com/weekly/42876/Global/,Global,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/USA/,USA,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/Europe/,Europe,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/UK/,UK,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/Germany/,Germany,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/France/,France,42876,2017-05-21
http://www.vgchartz.com/weekly/42876/Japan/,Japan,42876,2017-05-21
http://www.vgchartz.com/weekly/42869/Global/,Global,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/USA/,USA,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/Europe/,Europe,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/UK/,UK,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/Germany/,Germany,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/France/,France,42869,2017-05-14
http://www.vgchartz.com/weekly/42869/Japan/,Japan,42869,2017-05-14
http://www.vgchartz.com/weekly/42862/Global/,Global,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/USA/,USA,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/Europe/,Europe,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/UK/,UK,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/Germany/,Germany,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/France/,France,42862,2017-05-07
http://www.vgchartz.com/weekly/42862/Japan/,Japan,42862,2017-05-07
http://www.vgchartz.com/weekly/42855/Global/,Global,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/USA/,USA,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/Europe/,Europe,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/UK/,UK,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/Germany/,Germany,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/France/,France,42855,2017-04-30
http://www.vgchartz.com/weekly/42855/Japan/,Japan,42855,2017-04-30
http://www.vgchartz.com/weekly/42848/Global/,Global,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/USA/,USA,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/Europe/,Europe,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/UK/,UK,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/Germany/,Germany,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/France/,France,42848,2017-04-23
http://www.vgchartz.com/weekly/42848/Japan/,Japan,42848,2017-04-23
http://www.vgchartz.com/weekly/42841/Global/,Global,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/USA/,USA,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/Europe/,Europe,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/UK/,UK,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/Germany/,Germany,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/France/,France,42841,2017-04-16
http://www.vgchartz.com/weekly/42841/Japan/,Japan,42841,2017-04-16
http://www.vgchartz.com/weekly/42834/Global/,Global,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/USA/,USA,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/Europe/,Europe,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/UK/,UK,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/Germany/,Germany,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/France/,France,42834,2017-04-09
http://www.vgchartz.com/weekly/42834/Japan/,Japan,42834,2017-04-09
http://www.vgchartz.com/weekly/42827/Global/,Global,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/USA/,USA,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/Europe/,Europe,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/UK/,UK,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/Germany/,Germany,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/France/,France,42827,2017-04-02
http://www.vgchartz.com/weekly/42827/Japan/,Japan,42827,2017-04-02
http://www.vgchartz.com/weekly/42820/Global/,Global,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/USA/,USA,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/Europe/,Europe,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/UK/,UK,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/Germany/,Germany,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/France/,France,42820,2017-03-26
http://www.vgchartz.com/weekly/42820/Japan/,Japan,42820,2017-03-26
http://www.vgchartz.com/weekly/42813/Global/,Global,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/USA/,USA,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/Europe/,Europe,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/UK/,UK,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/Germany/,Germany,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/France/,France,42813,2017-03-19
http://www.vgchartz.com/weekly/42813/Japan/,Japan,42813,2017-03-19
http://www.vgchartz.com/weekly/42806/Global/,Global,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/USA/,USA,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/Europe/,Europe,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/UK/,UK,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/Germany/,Germany,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/France/,France,42806,2017-03-12
http://www.vgchartz.com/weekly/42806/Japan/,Japan,42806,2017-03-12
http://www.vgchartz.com/weekly/42799/Global/,Global,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/USA/,USA,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/Europe/,Europe,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/UK/,UK,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/Germany/,Germany,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/France/,France,42799,2017-03-05
http://www.vgchartz.com/weekly/42799/Japan/,Japan,42799,2017-03-05
